filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
MienBac_767.wav,0.31379893,0.0792629,1771.4150435208132,1425.5382662134339,3227.8898665048546,-266.1399,102.6827,-59.68918,26.08807,-24.558275,-10.306302,-4.3247566,-6.296224,-9.519096,0.80257183,-9.722449,-6.7473702,-0.11818204,-4.1743793,-2.482903,-12.391288,4.0033574,-8.836144,-1.8734138,3.360067,North
MienBac_768.wav,0.35559064,0.038684007,1307.872793314138,1383.8209640691357,2654.505615234375,-407.12302,122.679565,-24.404467,21.529245,-9.194077,-10.6386385,-5.9115844,-6.670697,-7.165639,2.401602,1.1978966,-4.118258,-5.6294904,-0.6847883,-3.2698743,-11.630127,-0.119058564,-3.4359758,1.0805602,1.9982777,North
MienBac_769.wav,0.36440656,0.06337501,1509.8136096123724,1410.6407815204075,2931.521883877841,-304.18314,127.61724,-52.3305,23.613445,-22.312782,-4.773114,-7.3712316,-5.1723948,-9.495914,2.4998624,-2.0616004,-6.403581,-4.6484485,-5.512854,0.90415686,-13.04593,3.4759772,-7.845995,-6.380138,-1.591167,North
MienBac_77.wav,0.49326012,0.024750013,1780.039668482588,1786.0731025095326,3896.8594339869965,-425.63705,90.16883,-20.490522,42.510532,-9.104627,6.0344124,17.146198,-5.013738,2.2454534,11.545669,1.9379133,0.37747055,7.1450996,1.697069,7.1143537,3.2087803,2.0843642,5.343881,3.7626133,6.8661084,North
MienBac_770.wav,0.32130957,0.065125085,1869.5498610421141,1490.0221941588331,3545.254649286685,-278.8788,117.53996,-68.298225,42.253445,-29.105371,-2.8484182,-14.0586405,-3.446708,-6.320773,-0.17835072,-6.632957,-7.739716,-3.173226,-6.0058646,-3.3566616,-14.590664,6.432916,-10.986304,-3.9353106,-2.591436,North
MienBac_771.wav,0.38735294,0.03968194,1664.551868106168,1470.8822635578601,3142.443316915761,-338.1595,124.34669,-51.909737,26.920399,-15.437677,6.75107,-11.265471,3.7673173,-3.155974,2.023072,-3.7226746,-11.32805,0.56977224,-4.43872,-3.4010992,-10.814834,1.2059854,-6.4701285,-0.8243219,-2.6504965,North
MienBac_772.wav,0.31461406,0.06607357,1667.6658108978645,1481.8864403237915,3243.310546875,-319.32825,104.16788,-54.672016,46.503418,-22.951998,-8.205734,-8.590359,-4.9530935,-9.539552,-1.3693384,-3.8941188,-1.4171853,-4.4891934,-3.2084148,-2.1725318,-14.189088,4.073299,-12.290655,-1.0265194,-4.4820337,North
MienBac_773.wav,0.3425257,0.058868855,1526.6053157688877,1377.0519646345992,2923.964793411727,-323.9267,117.92601,-62.621235,27.68002,-23.88427,-8.143417,-4.5438476,-2.1529253,-5.329839,-0.31777504,-1.7909398,-8.144567,-3.5908842,-4.5621963,-4.60838,-10.588186,-3.1863275,-9.068465,-3.9373682,-4.33235,North
MienBac_774.wav,0.3170075,0.053700294,1762.6845130225302,1441.5926337703822,3235.67138671875,-344.76514,94.98533,-59.47749,38.746223,-27.732256,-4.784716,0.28589427,0.40642014,-5.810374,2.2296622,-5.7068806,-2.3036227,-0.38626403,-3.9238276,-3.2163315,-14.920897,2.9826565,-10.283952,-3.3586502,-9.11235,North
MienBac_775.wav,0.28291443,0.06376343,1739.682468674837,1524.811115454784,3409.605542919304,-326.77148,88.932014,-46.441723,35.355305,-25.143612,-2.45552,-8.437075,-11.13371,-10.757589,-7.2936187,-8.582342,-2.7442157,-6.51488,-0.19417205,-1.0160553,-15.705089,6.0410094,-8.711081,-2.9185178,-0.38842362,North
MienBac_776.wav,0.31792727,0.04962287,1814.9865845797508,1508.8153575906022,3435.905890213816,-324.92422,112.88362,-57.261677,42.59993,-22.458527,-3.6079342,-13.73528,-7.5918593,0.39433393,-5.6567006,-1.4264585,-4.3381143,-2.7547781,-4.332096,-8.815212,-8.744704,2.8798401,-9.4049015,-1.1108358,2.686797,North
MienBac_777.wav,0.30739018,0.06644931,1562.5571745740501,1408.4977968620447,2979.4369103773583,-325.0435,106.71401,-44.928436,18.985708,-25.722708,-12.057788,-9.123401,-12.000729,-6.1082554,-0.5101551,-5.907333,-3.2783625,-4.0043063,0.81868297,-4.2359886,-13.417427,2.4936147,-9.775973,-1.3688115,-2.213235,North
MienBac_778.wav,0.5373167,0.020736782,1601.152911468752,1673.6277340536285,3447.10693359375,-456.1639,98.90065,-13.532424,23.035923,0.86070335,9.207297,4.9844394,0.59964633,2.6873076,2.1186967,2.3368547,1.4485636,2.4676068,0.6488532,-3.1970456,-5.445406,-1.5995893,-1.915296,-0.5617397,-1.8976493,North
MienBac_779.wav,0.35862258,0.058891915,1793.5656610149595,1502.5266297717917,3369.620028409091,-312.0201,107.03554,-39.294685,31.839045,-24.808937,-6.7199516,-14.665061,-9.550671,-5.14648,-2.6921241,-1.0114343,-6.1600804,-2.2771602,-1.8797487,-4.204519,-6.929721,1.0460677,-9.218781,-3.4387894,-2.123394,North
MienBac_78.wav,0.39413908,0.036831785,2062.074181632684,1615.8838933680659,3860.794879721223,-356.08868,93.92248,-58.15403,61.755676,-19.968721,-4.501152,1.8551881,2.838332,7.095607,2.33375,4.9094973,1.3158549,5.3208413,-0.42307967,4.9010034,-3.9228585,-0.4162337,1.3056366,-2.7874343,1.353691,North
MienBac_780.wav,0.3308581,0.07111186,1683.0458559899585,1409.316707575719,3117.561629011824,-301.1438,97.56287,-67.867424,25.739704,-31.148668,-6.6736403,-3.3537457,-0.11570907,-3.0978107,1.0250174,-6.6283073,-5.7450743,-3.9200437,-3.1710963,-2.8394692,-10.159526,4.159511,-13.099402,-1.868963,-2.5282722,North
MienBac_781.wav,0.30698043,0.047461867,1801.3173681199241,1581.5835567842369,3702.2117904469937,-346.8199,100.60996,-48.631973,40.34958,-30.662657,-5.925978,-6.093568,-14.787491,-7.790694,-7.983848,-4.3835697,-2.925725,-10.4178505,0.8761721,-1.0373368,-14.619029,2.9977298,-10.898162,-1.4713238,0.15771005,North
MienBac_782.wav,0.26559594,0.085577495,1703.894180494245,1412.4677903532945,3272.888542624081,-277.44077,110.682304,-67.472885,40.51426,-39.253174,-10.978357,-5.1247225,-21.758825,-12.827379,-4.137814,-4.708884,-2.2360835,-12.739913,-0.296252,-0.94948554,-17.131609,3.615939,-14.223265,-3.4632082,0.887064,North
MienBac_783.wav,0.2708089,0.074730486,1642.648527680316,1389.0656418049625,3048.007252177254,-320.13794,98.10263,-64.5946,26.180992,-35.675995,0.8786495,5.1388674,-13.702726,-10.21045,0.5693139,-9.399378,-3.3298888,-4.810434,-5.893548,-4.484066,-19.249958,1.8497069,-9.273092,-9.736478,-7.4696174,North
MienBac_784.wav,0.33357117,0.062012527,1431.584859843338,1379.1283569078862,2814.3896484375,-328.57343,122.85862,-43.518684,17.919205,-26.54073,-6.1859894,-4.6243486,-10.7995,-10.246703,5.0877004,-2.3108895,-10.098218,-5.809947,-0.10479045,-1.4044936,-9.689762,6.794206,-8.0908165,-1.1364136,1.126332,North
MienBac_785.wav,0.2999542,0.065438315,1751.886615219107,1454.2246279241208,3300.5300421463817,-332.84903,87.026184,-66.10864,30.964397,-28.107836,2.7043293,-4.816645,-7.107671,-3.1165469,0.33534718,-10.397428,-3.4366972,-2.0723412,-3.84573,-5.7450843,-15.466663,4.3643928,-12.097413,-3.9947855,-8.928094,North
MienBac_786.wav,0.3111084,0.08509996,1725.7744082219947,1367.0272726025871,3073.8092481475514,-264.09424,122.44042,-62.67107,25.058208,-38.664154,-8.2827425,-6.2087736,-7.515775,-11.69037,0.28430718,-7.075739,-8.741372,-2.4915142,-4.8685226,0.16750883,-13.494077,2.7154393,-12.19981,-6.6712313,0.14599097,North
MienBac_787.wav,0.3229931,0.049109146,1770.4831787276244,1469.579375517656,3408.6001536885246,-339.8753,101.20261,-66.851944,42.74652,-29.952385,-8.63647,-2.4253771,-6.249265,-5.1677437,1.94705,-9.781567,-2.4752953,-2.6200538,-5.0777497,-3.2297268,-15.049988,2.9456973,-12.430236,-0.6712896,-1.7175775,North
MienBac_788.wav,0.36993647,0.059441954,1524.226567531218,1506.4741668143756,3227.005486739309,-369.41956,93.88094,-29.00039,26.772005,-17.899092,0.770452,1.9251316,-11.0917845,-2.0499842,3.080274,-5.435726,-2.7323985,-2.7298543,-3.360279,-1.0098995,-7.9030457,-1.3530334,-9.028648,-5.9307394,-1.4707832,North
MienBac_789.wav,0.3156514,0.08011884,1914.669824193756,1483.3881591167312,3435.5826822916665,-278.23187,102.49317,-60.31211,35.147465,-38.04137,-0.03360234,-8.7646885,-4.7018356,-3.990931,-1.8559154,-3.1368127,-5.794402,-0.038873404,-3.1292295,-4.4989343,-9.183252,3.5605829,-10.693833,1.8002793,2.8418403,North
MienBac_79.wav,0.36729568,0.036964774,1711.7998759163477,1601.36105433516,3607.5978482707164,-375.9919,112.46898,-34.150967,49.911636,-27.972776,-1.8309209,12.726757,-11.697389,-1.1009076,1.6025751,-1.80252,2.047609,8.665738,0.6149818,4.3086886,1.9170799,-0.017732598,2.1863916,0.14529438,1.4768447,North
MienBac_790.wav,0.3400988,0.09450098,1698.2371774482665,1445.9796372741027,3114.16259765625,-269.49243,116.72033,-57.857204,24.237799,-35.267223,-4.9926934,-12.293249,-6.5810757,-4.98538,-1.09445,-1.6050594,-5.0031586,-1.985764,-3.119625,-7.094429,-12.260425,4.716028,-10.20846,0.54825896,1.8258511,North
MienBac_791.wav,0.3582337,0.075465634,1493.3565478456057,1473.5169401620471,3038.9174164318647,-308.11307,108.985825,-37.065777,19.780697,-24.825226,-0.5406305,-4.7923007,-6.0298343,-6.498613,-0.3931894,-3.9370012,-4.3370404,-0.5079319,-3.7579963,-2.947615,-9.709557,4.4432836,-5.6321507,-2.615454,-1.5355281,North
MienBac_792.wav,0.33277115,0.04841006,1806.0154669844453,1455.4367440500748,3403.5712139423076,-322.9535,111.559166,-65.463165,32.391254,-26.898277,-5.15171,-6.185583,-6.5484257,-5.6730857,3.2380347,-5.0243006,-7.788684,-3.4680235,-2.5873888,-2.9756794,-11.295967,3.6118436,-10.667999,-2.9477487,-1.7410247,North
MienBac_793.wav,0.31387702,0.0715041,1794.0953666167218,1489.6197153169974,3311.0622829861113,-287.4748,102.805664,-49.845078,31.663755,-30.098904,-10.190677,-13.792413,-7.3687067,-5.2978344,-1.5065739,-5.0333943,-2.3008769,-5.182555,-4.269498,-3.7879248,-16.587496,3.9069116,-12.557984,-6.3465605,-3.0024347,North
MienBac_794.wav,0.34328437,0.05834309,1430.2145794678208,1321.439988029273,2753.2115725651843,-300.27182,135.08417,-64.539246,18.727057,-23.957039,-3.7296982,-4.7133083,-8.103026,-8.874639,0.85888475,-4.234833,-10.265961,-5.671057,-3.8003783,-2.9359095,-11.986847,1.9356338,-7.491358,-3.2114618,-1.8103186,North
MienBac_795.wav,0.31770483,0.07343774,1629.268477316565,1352.0695233426914,2896.510795697774,-304.33008,111.82536,-61.550224,13.901844,-30.152966,-2.0836012,-1.7582479,-1.2314008,-10.151086,0.8173983,-6.401932,-7.471366,-2.509999,-2.283014,-2.7180476,-16.112343,1.2905064,-7.536873,0.9945802,0.9788438,North
MienBac_796.wav,0.27030444,0.11932464,1514.5152654026683,1348.345398044452,2870.8771804283406,-260.21103,103.9877,-60.81589,29.464607,-28.508995,-6.749561,-10.2077,-10.93952,-3.4852276,-0.2540505,-7.7675056,-10.12572,-4.9714303,-1.7476258,-3.7580476,-11.352098,0.8285274,-13.977519,-7.485145,-4.385853,North
MienBac_797.wav,0.3003117,0.118965104,1632.6780151634066,1336.322377751167,2947.7036277846537,-266.50253,102.95457,-72.236305,19.143124,-27.785828,-7.990176,-5.9396496,-6.2211127,-8.8732,2.3403652,-6.732391,-5.1820483,-4.937867,-4.715602,-2.477935,-16.01484,2.6410897,-11.024112,-5.0254483,-4.725518,North
MienBac_798.wav,0.3828857,0.05645049,1654.839227377041,1475.9163040072076,3108.342065704003,-340.05807,101.75643,-33.347477,26.37321,-15.6728325,-2.7918794,-7.5505147,-3.0219429,-4.9358473,-1.111389,-3.1789474,-4.0768795,-0.4621001,-3.5370834,-2.5400698,-8.890026,-0.5622697,-7.412116,-3.0561283,-2.7755477,North
MienBac_799.wav,0.32443258,0.09326461,1735.1455034992168,1420.619917527281,3270.0653545673076,-234.90015,110.1685,-91.927086,21.658176,-35.70174,0.8512799,-8.728238,-8.945969,-6.887728,-1.7822055,-10.184222,-11.281198,-0.28012654,-5.652675,-8.647514,-11.438506,0.17403544,-11.0756235,5.903766,5.625676,North
MienBac_8.wav,0.4357087,0.043447923,1665.906774236651,1532.5038142533876,3368.0586381392045,-357.7399,113.45368,-47.456524,30.654772,-19.194698,-4.553903,15.109348,-2.0760717,2.59226,6.095015,0.83035314,-2.6167197,5.6213117,2.87503,3.9297328,1.0877137,0.933939,5.2505937,0.47235766,3.1315446,North
MienBac_80.wav,0.4206968,0.028578265,1686.4449256385753,1706.4088847178225,3738.609577047414,-402.387,103.615715,-19.161617,35.80516,-24.780893,0.97875047,17.978556,-6.547246,0.92343324,7.016956,-1.333293,3.5008636,7.1488976,0.46950948,6.623172,0.102878146,-0.7167325,2.2613218,3.193862,6.859591,North
MienBac_800.wav,0.34253973,0.106306486,1432.2862758081314,1328.164166909211,2794.1324869791665,-286.23132,100.76894,-58.504086,13.042387,-11.253817,-0.52572036,-1.2764012,-3.121005,-6.9723525,4.0384765,-3.9784598,-7.976677,-1.4086505,-3.067854,-3.1535819,-10.165827,-2.993441,-10.79114,-2.9146845,-3.952383,North
MienBac_801.wav,0.3529275,0.058875225,1567.6377870892104,1447.2516895664776,3071.3961606526245,-331.26056,114.6213,-49.763084,25.844458,-21.694387,-2.6033635,-4.7205176,-6.3215775,-9.928938,3.0780568,-4.121126,-6.306639,-1.4827483,-6.326821,0.51709986,-12.046222,-0.7399421,-5.569521,-4.780602,-2.262536,North
MienBac_802.wav,0.28360793,0.06146272,1802.7746017639186,1473.8168856025252,3322.3165549979303,-303.0598,105.62136,-61.54562,33.46447,-32.107506,-4.4816804,-8.291244,-5.075114,-5.2527204,-3.2943122,-6.166516,-4.204884,-6.216039,-3.623624,-1.911922,-12.740629,6.6822343,-12.6293125,-3.9249964,-4.130873,North
MienBac_803.wav,0.33890572,0.056888055,1726.1807558123255,1535.5358429400126,3436.3528805179194,-321.83112,108.50927,-48.818993,38.810436,-22.618134,-6.1391034,-11.031799,-11.512773,-2.9158335,-3.6457834,-6.785177,-3.7078788,-1.8998481,-1.4073322,-4.174703,-10.703707,4.5641994,-6.2831845,1.4059129,5.332251,North
MienBac_804.wav,0.35057673,0.052401196,1482.9157221707505,1546.1033980846853,3118.257472826087,-360.07654,95.76208,-10.511477,45.85129,-5.2801604,-4.2479167,-6.115054,-9.34828,-3.3059244,-8.24637,-0.569365,-3.4061747,-3.1381054,3.38152,-6.5326214,-7.704659,2.460203,-6.7610183,-3.4315367,-1.5274259,North
MienBac_805.wav,0.281368,0.043332044,1721.3564849775846,1580.1826373518763,3487.9039091222426,-381.8725,93.25103,-31.301285,33.020634,-34.30529,-1.0416175,0.33129779,-12.72007,-12.40691,-12.004259,-0.84878516,-1.0986111,-2.5671177,2.2667673,-4.8373,-12.060865,-1.7977788,-11.786271,-1.0146378,3.3350096,North
MienBac_806.wav,0.30086392,0.10859583,1593.5676800475276,1331.0998642987254,2905.4737261146497,-257.6501,115.39513,-72.417595,11.482509,-27.13841,-4.1631083,-5.1476617,-3.0494142,-17.907469,4.485348,-0.82015795,-11.952122,-3.8359265,-6.9218245,-1.9616557,-11.794949,1.1002713,-10.214202,-3.4544978,-4.158865,North
MienBac_807.wav,0.33100337,0.07052671,1437.6036550914048,1309.6449482438798,2654.801317671655,-329.81036,125.59463,-35.896423,12.96349,-29.021296,-6.1615767,3.6819816,-5.920427,-9.928944,4.541932,-4.7031956,-4.4472017,-0.77855384,-4.3179727,1.205405,-10.448402,-0.76737595,-6.5865636,-4.2762647,-0.8126484,North
MienBac_808.wav,0.37560338,0.08512792,1448.990482750276,1382.4733465725742,2805.0470167590724,-331.77908,104.987976,-46.4468,19.09539,-17.194849,-2.5563114,-11.857965,-6.6177435,-7.0488086,2.914789,-1.4539407,-4.0824533,4.8949447,-3.019173,-4.3558993,-10.369024,-1.4818357,-4.2966757,-3.883923,-10.234791,North
MienBac_809.wav,0.29020143,0.124295205,1561.025721256948,1277.1748012568469,2746.026252297794,-251.52025,112.26734,-78.13914,13.363168,-43.324257,-7.816676,-0.74050695,-3.922354,-13.160518,3.523642,-6.301518,-8.932134,-3.111726,-6.6325426,-2.0102034,-13.8294115,1.2850155,-12.609398,-4.4414725,-3.9350774,North
MienBac_81.wav,0.40593413,0.03218905,1773.6549883684036,1701.4839468109817,3797.181497561704,-397.81558,97.70699,-30.221443,48.696003,-14.545082,-2.5922086,13.140277,-9.571829,-0.38729355,6.2439103,0.37839073,3.0883973,4.246264,3.5611358,4.45859,-3.033975,1.5556415,-0.197384,1.3562262,5.566086,North
MienBac_810.wav,0.28417152,0.08305207,1679.862559742593,1358.281281762311,2990.0390625,-278.8933,115.148865,-69.12379,20.27268,-40.568787,-1.1967847,-6.591156,-9.631861,-13.724811,-2.2688518,-4.6352186,-5.4828234,-6.254623,-4.338585,-0.04936604,-18.628693,1.3878103,-11.588933,-6.1552405,-3.4206734,North
MienBac_811.wav,0.30744976,0.07237179,1658.0756367246684,1406.2032353866268,3082.510653409091,-294.79437,101.95419,-62.352474,20.075289,-27.439852,-5.2190113,-8.390936,-7.2164316,-9.185831,0.910259,-5.800277,-9.186241,-3.9664319,-2.9961922,-3.1620429,-15.215254,1.6958866,-11.432017,-3.9804082,0.8936338,North
MienBac_812.wav,0.3536444,0.05988955,1618.8278408015526,1478.9061113333612,3155.604290140086,-349.45963,106.848175,-45.070385,24.502449,-20.681236,0.46716866,-6.144747,-4.959313,-7.8970065,4.1075354,3.541661,-2.7854269,-6.883206,-0.9833515,-2.8639529,-13.999785,3.5863857,-11.32444,-0.45136338,-3.9309046,North
MienBac_813.wav,0.34747022,0.057899576,1538.5284721838707,1418.9009038943107,3082.40625,-323.6545,112.8551,-44.292664,22.693687,-19.292366,-10.700961,0.1507722,-10.587292,-10.574694,1.3269044,-5.6097655,-4.711822,-4.84577,-6.014376,-1.92158,-11.685088,0.06777064,-6.3054295,-5.636759,-0.6094268,North
MienBac_814.wav,0.31250703,0.09216152,1663.4507806846987,1386.5446189440315,3172.9573567708335,-284.7677,106.160126,-62.392376,23.512417,-28.276754,-3.8105247,-5.9711313,-7.512436,-7.154878,3.3462813,-2.162974,-5.710744,-4.583318,-0.46288055,-2.9652076,-15.504738,3.5959437,-10.205538,-1.1135634,-0.09378651,North
MienBac_815.wav,0.35560644,0.08278333,1429.3376803151712,1436.705904072057,2925.4183834546234,-307.27457,118.49577,-35.358906,26.82207,-23.855406,-3.466169,-3.423409,-2.4445016,-10.343868,2.3302667,-0.9119587,-4.5974536,1.5673262,-6.30303,-2.6861143,-10.563794,0.6271322,-5.16021,-2.1996965,-0.42335653,North
MienBac_816.wav,0.31656864,0.08807012,1559.2927986671982,1357.754834454589,2908.4445529513887,-290.23074,107.471695,-56.808258,22.32077,-25.351646,-9.791276,-3.18653,-6.324832,-9.829828,3.3947883,-9.428785,-4.1907034,0.82374215,-6.3789864,-2.9208307,-13.692621,2.8127575,-9.0853815,-3.8457987,-0.74697137,North
MienBac_817.wav,0.36965764,0.0491081,1584.251258414255,1448.6246686192064,3106.218927556818,-342.0453,122.734184,-51.660015,25.06285,-28.408447,-4.3653812,-3.4103305,-2.7960439,-5.381545,-3.2290292,-3.1113293,-4.4351,-3.386456,-4.5460615,-3.8655877,-9.0206,-1.8269589,-6.041568,2.3652995,-3.3728287,North
MienBac_818.wav,0.33520147,0.07330409,1387.3742140245647,1343.6658659925786,2660.1146673387098,-293.90353,133.39886,-42.674133,19.802967,-33.174812,-6.9117446,-1.2222389,-9.043013,-7.9054017,-0.26453876,-3.8552632,-8.478296,-3.8897507,-2.5814216,-4.0453753,-10.495265,-0.8740866,-9.24189,-4.02351,-4.4488916,North
MienBac_819.wav,0.35782912,0.06306461,1416.6245871104582,1392.433289402322,2869.147674130722,-338.61533,119.635895,-31.761189,16.251055,-27.099667,-3.636687,0.14500491,-7.992002,-9.827759,3.954975,-0.31078094,-7.9674706,-1.326288,-0.75535434,-1.8362145,-8.447549,-0.23287894,-8.188995,-2.3736134,-2.7752874,North
MienBac_82.wav,0.42947313,0.043177526,1660.527482249904,1607.7041439142654,3551.6410495923915,-364.72113,101.57397,-31.355799,34.746162,-15.763525,-4.35844,15.456355,-7.641938,1.5981452,8.415859,-1.3832825,0.9017649,3.9313426,1.0400175,6.285092,2.8119557,5.121083,7.0869336,2.4773064,3.7036602,North
MienBac_820.wav,0.3238257,0.09175826,1647.5444589353629,1320.9837731574441,2887.3188681231286,-257.40518,117.705124,-71.98108,14.717946,-34.385223,-10.881249,-2.1527276,-0.8713557,-11.707305,-0.19560945,-7.4052677,-8.908266,-2.857088,-5.1141467,-4.7650747,-14.166865,2.7079823,-13.625918,-1.7208155,2.1219351,North
MienBac_821.wav,0.39283392,0.070378765,1623.4790220773536,1450.6061527810123,3158.9208984375,-315.23724,114.84768,-56.44504,16.614544,-26.623346,1.4589485,-3.8806381,-3.9706473,-2.5144553,3.632007,-3.9953604,-5.086234,-4.2426047,-4.7010455,-0.22446212,-10.076964,3.2603748,-8.719909,-3.8223116,-2.9376082,North
MienBac_822.wav,0.31807262,0.058957476,1476.9184453498622,1399.141232774758,2884.743212090164,-333.1466,117.63632,-45.26842,23.897148,-23.913652,-9.253544,-1.1468735,-9.260541,-6.554029,2.2829487,-2.1924913,-3.2225356,-5.455394,-2.4691446,-5.0134783,-12.455152,1.8388118,-10.497302,-1.9007186,0.6074712,North
MienBac_823.wav,0.34042984,0.042306352,1427.3739640295546,1380.9472090556462,2779.862271012931,-352.59256,129.5175,-43.81104,24.459217,-17.389967,-5.7418914,-4.566085,-5.767349,-8.898272,-2.3242736,-1.0499694,-7.8334303,-3.879791,-1.2943003,-4.1632957,-8.616451,-0.40581912,-7.711374,-0.9065442,-3.4999826,North
MienBac_824.wav,0.30591708,0.09489043,1592.7170908035393,1335.190483835554,2832.2339667648566,-256.72006,123.91809,-58.892258,29.904676,-40.837128,-6.077899,-3.9543498,-9.862978,-5.4447737,-2.9313166,-4.6568274,-10.853814,-2.6699867,0.14132436,-8.859821,-9.052915,-0.29119217,-13.604162,-0.57200474,-2.6909747,North
MienBac_825.wav,0.42230895,0.049246226,1559.5403249557555,1537.138153868344,3265.94091796875,-355.44992,94.338066,-26.506714,28.64917,-10.742785,0.9525787,-0.86082155,-7.593639,-1.3869385,0.47036874,-1.5197488,-2.2024088,-2.4505587,2.1080265,-1.4700556,-9.25395,1.9134747,-3.608336,-1.5157251,-2.236464,North
MienBac_826.wav,0.39036256,0.033480864,1693.6032415792572,1481.7306064271274,3232.9505657327586,-385.15967,115.79959,-45.807034,17.630726,-27.648067,-2.1137803,-3.4898949,-6.1139317,-10.891664,0.7011911,-0.36607862,-3.323015,-4.167923,-2.559852,-1.480112,-16.123304,-0.37187082,-9.132758,-5.126086,-0.0054268837,North
MienBac_827.wav,0.33921495,0.07867496,1640.3714830725798,1417.4548372154497,3156.40869140625,-289.38876,111.8748,-67.74722,18.372805,-33.762203,-6.381697,-3.6681998,-11.599984,-5.308461,4.5145283,-10.550755,-7.615366,-3.6662247,-0.8540515,-1.1740978,-15.070546,3.429811,-7.3796697,0.6639795,3.2322242,North
MienBac_828.wav,0.3655158,0.050013598,1499.628978887871,1359.9657157111367,2732.202440821482,-335.24307,127.33776,-40.318897,13.627675,-24.802988,-7.3859587,-5.447702,-4.4288154,-10.670249,3.8545704,-2.6040857,-6.9533253,-0.9148393,-2.9872243,-3.063367,-12.157193,1.5461594,-6.6321545,-1.9412407,-2.5826833,North
MienBac_829.wav,0.30100676,0.07455803,1883.883473532765,1434.590666217614,3303.942340353261,-272.2861,104.12698,-79.00432,30.1529,-27.753975,-8.572243,-15.3376255,3.9993665,-7.978649,6.8459206,-10.289538,-8.270241,0.18226455,-6.45706,0.7904233,-16.908997,4.1757116,-10.040202,-2.9199517,-5.932946,North
MienBac_83.wav,0.39030007,0.033362392,1646.929615117494,1576.2298433086225,3453.0353787579115,-385.55045,109.08449,-31.602499,38.766094,-17.873047,-3.5952992,17.294912,-8.46821,0.86685425,7.006123,0.038394317,2.6766677,3.7041888,2.7088885,3.835141,-2.1573677,1.2186388,1.336683,0.3490515,3.5842357,North
MienBac_830.wav,0.30016986,0.06449147,1668.043890363167,1507.6539771630514,3313.8294566761365,-322.2696,105.680695,-46.0439,41.827522,-29.7155,-6.755092,-6.558521,-12.98992,-4.7475595,-8.399476,-0.21918878,0.6526864,-9.005893,1.8452672,-1.15199,-11.439977,1.1072645,-10.037493,0.0015980005,-3.0848002,North
MienBac_831.wav,0.2881988,0.078212686,1618.1922256158457,1435.4297372786505,3174.993896484375,-289.42264,111.86391,-55.758163,34.262627,-26.722391,-11.163215,-7.4865913,-15.917969,-11.762327,-0.6557666,-3.954847,-4.65699,-3.8067153,-1.2880927,-1.4383144,-13.113397,3.0092897,-10.7345705,-6.516779,-1.5081419,North
MienBac_832.wav,0.33479524,0.056342915,1748.2483212463221,1391.1700018014553,3137.852616743608,-306.84576,110.28254,-81.4716,20.798637,-22.81494,-4.224073,-13.3230505,-3.7026403,-8.374505,1.5937755,-8.253991,-9.220587,-1.7004387,-3.1794279,-3.9571815,-16.646454,3.9349906,-12.6361885,-5.5012603,-6.0725255,North
MienBac_833.wav,0.30201674,0.056516312,1374.6283094944595,1317.553707507843,2668.3626302083335,-333.9938,124.71568,-41.521275,32.77119,-15.765318,-15.047021,-1.258957,-8.257542,-12.743699,-5.195838,-2.3808653,-10.200504,-6.904897,-0.31907168,-6.060904,-7.134768,0.38239795,-10.304577,-1.5839729,-1.1036893,North
MienBac_834.wav,0.3002035,0.060282033,1523.6581457321495,1421.4980817429055,2988.08301842731,-324.88525,114.0687,-48.51866,24.802923,-40.373318,-4.896059,2.3187983,-10.64215,-7.1673174,-0.99421656,-3.1922376,-4.9048524,-6.027023,-0.8395996,-5.5803766,-14.184403,-1.2321638,-12.857041,-1.1510456,-2.4115007,North
MienBac_835.wav,0.3382968,0.035245966,1572.607892715853,1618.5710895032764,3410.5054045376714,-398.18713,98.074974,-25.2756,33.519432,-18.270935,-0.8272199,-8.0656185,-10.6736965,-3.4513006,1.8885792,1.6638104,-1.0829111,-2.2387152,1.5375983,-6.0964813,-10.436073,2.5212,-10.903853,0.338742,-1.9045644,North
MienBac_836.wav,0.32742923,0.05312747,1513.4157865192335,1549.4172150765937,3153.1393808861303,-364.6195,110.184456,-20.6595,28.265696,-30.108091,3.7078547,-1.3486345,-11.835915,-9.775338,3.8493664,0.3073093,-1.0742588,-4.736865,-2.7010233,-1.9206867,-11.13601,3.7261052,-9.483424,0.2424816,-0.61986274,North
MienBac_837.wav,0.2600715,0.06802446,1685.292085220873,1352.92214498006,3003.1393116918102,-299.98462,107.83387,-60.926697,25.262754,-31.43489,-10.214926,-3.6187603,-10.941291,-15.280631,-3.8873417,-4.0537663,-2.7787178,-3.6256282,-0.6323078,-5.0791197,-15.232184,1.4998114,-14.819607,-1.5390558,1.3990011,North
